!MOLECULE
PO spectroscopy from CDMS version April 2008 (with hfs)
!MASS
47.0
!Number of energy levels
116
!LEVEL + ENERGY(CM^-1) + WEIGHT + QUANTUM NOS.  ElecStateLabel_J_S_N_Lambda_v_F_parity_kronigParity
    4   4   1 0.63543E-11 0.31060E-11 0.19102E-11 0.13241E-11 0.98729E-12 0.77339E-12 0.62782E-12 0.52367E-12 0.44626E-12 0.38699E-12 0.34052E-12 0.30339E-12 0.27325E-12 0.24846E-12 0.22786E-12
    5   4   2 0.44569E-10 0.44055E-10 0.43116E-10 0.42262E-10 0.41479E-10 0.40750E-10 0.40067E-10 0.39425E-10 0.38822E-10 0.38256E-10 0.37723E-10 0.37222E-10 0.36747E-10 0.36298E-10 0.35872E-10
    6   4   3 0.22284E-10 0.22028E-10 0.21559E-10 0.21132E-10 0.20740E-10 0.20374E-10 0.20033E-10 0.19712E-10 0.19411E-10 0.19128E-10 0.18862E-10 0.18610E-10 0.18374E-10 0.18150E-10 0.17935E-10
    7   5   1 0.58944E-11 0.50603E-11 0.51997E-11 0.55210E-11 0.58625E-11 0.61830E-11 0.64751E-11 0.67411E-11 0.69857E-11 0.72131E-11 0.74270E-11 0.76300E-11 0.78238E-11 0.80093E-11 0.81873E-11
    8   5   2 0.75328E-10 0.69891E-10 0.67070E-10 0.65117E-10 0.63545E-10 0.62185E-10 0.60971E-10 0.59868E-10 0.58853E-10 0.57915E-10 0.57043E-10 0.56230E-10 0.55468E-10 0.54751E-10 0.54075E-10
    9   5   3 0.20789E-11 0.10253E-11 0.63351E-12 0.44101E-12 0.33043E-12 0.26037E-12 0.21293E-12 0.17923E-12 0.15446E-12 0.13577E-12 0.12140E-12 0.11021E-12 0.10142E-12 0.94486E-13 0.89023E-13
   10   5   4 0.11916E-10 0.90383E-11 0.86787E-11 0.88879E-11 0.92452E-11 0.96288E-11 0.10002E-10 0.10355E-10 0.10688E-10 0.11005E-10 0.11308E-10 0.11601E-10 0.11885E-10 0.12163E-10 0.12435E-10
   11   6   1 0.48017E-10 0.45482E-10 0.44019E-10 0.42925E-10 0.41999E-10 0.41171E-10 0.40415E-10 0.39718E-10 0.39070E-10 0.38465E-10 0.37901E-10 0.37372E-10 0.36875E-10 0.36406E-10 0.35960E-10
   12   6   2 0.15527E-10 0.13046E-10 0.13300E-10 0.14087E-10 0.14949E-10 0.15768E-10 0.16519E-10 0.17206E-10 0.17839E-10 0.18428E-10 0.18983E-10 0.19509E-10 0.20012E-10 0.20493E-10 0.20955E-10
   13   6   3 0.21108E-11 0.99978E-12 0.60833E-12 0.41972E-12 0.31247E-12 0.24494E-12 0.19946E-12 0.16734E-12 0.14389E-12 0.12640E-12 0.11315E-12 0.10305E-12 0.95365E-13 0.89561E-13 0.85260E-13
   14   6   4 0.29534E-10 0.25463E-10 0.23688E-10 0.22630E-10 0.21871E-10 0.21272E-10 0.20766E-10 0.20328E-10 0.19937E-10 0.19586E-10 0.19265E-10 0.18973E-10 0.18704E-10 0.18458E-10 0.18232E-10
   15   6   5 0.29827E-10 0.28017E-10 0.28118E-10 0.28815E-10 0.29674E-10 0.30533E-10 0.31326E-10 0.32033E-10 0.32649E-10 0.33180E-10 0.33634E-10 0.34017E-10 0.34339E-10 0.34608E-10 0.34828E-10
   16   7   1 0.20500E-11 0.96565E-12 0.58642E-12 0.40439E-12 0.30117E-12 0.23633E-12 0.19277E-12 0.16208E-12 0.13977E-12 0.12318E-12 0.11068E-12 0.10121E-12 0.94045E-13 0.88676E-13 0.84731E-13
   17   7   2 0.29291E-10 0.25357E-10 0.23629E-10 0.22592E-10 0.21844E-10 0.21252E-10 0.20751E-10 0.20315E-10 0.19928E-10 0.19578E-10 0.19258E-10 0.18964E-10 0.18693E-10 0.18439E-10 0.18203E-10
   18   7   3 0.48154E-10 0.45576E-10 0.44085E-10 0.42973E-10 0.42035E-10 0.41199E-10 0.40436E-10 0.39733E-10 0.39082E-10 0.38475E-10 0.37908E-10 0.37377E-10 0.36877E-10 0.36407E-10 0.35962E-10
   19   7   4 0.15760E-10 0.13133E-10 0.13292E-10 0.14004E-10 0.14806E-10 0.15575E-10 0.16283E-10 0.16933E-10 0.17534E-10 0.18095E-10 0.18624E-10 0.19130E-10 0.19614E-10 0.20083E-10 0.20538E-10
   20   7   5 0.75397E-11 0.72380E-11 0.72671E-11 0.75334E-11 0.78722E-11 0.82186E-11 0.85509E-11 0.88644E-11 0.91602E-11 0.94406E-11 0.97083E-11 0.99651E-11 0.10213E-10 0.10451E-10 0.10682E-10
   21   7   6 0.79610E-11 0.96817E-11 0.10039E-10 0.10092E-10 0.10042E-10 0.99516E-11 0.98442E-11 0.97307E-11 0.96163E-11 0.95040E-11 0.93950E-11 0.92898E-11 0.91889E-11 0.90920E-11 0.89991E-11
   22   8   1 0.22015E-11 0.10851E-11 0.66952E-12 0.46529E-12 0.34791E-12 0.27349E-12 0.22302E-12 0.18712E-12 0.16066E-12 0.14063E-12 0.12517E-12 0.11306E-12 0.10348E-12 0.95836E-13 0.89725E-13
   23   8   2 0.11852E-10 0.90283E-11 0.87105E-11 0.89559E-11 0.93443E-11 0.97548E-11 0.10151E-10 0.10524E-10 0.10876E-10 0.11209E-10 0.11525E-10 0.11829E-10 0.12121E-10 0.12403E-10 0.12675E-10
   24   8   3 0.57889E-11 0.50187E-11 0.51986E-11 0.55509E-11 0.59171E-11 0.62583E-11 0.65678E-11 0.68489E-11 0.71068E-11 0.73461E-11 0.75706E-11 0.77832E-11 0.79857E-11 0.81794E-11 0.83649E-11
   25   8   4 0.75309E-10 0.69840E-10 0.67026E-10 0.65082E-10 0.63517E-10 0.62164E-10 0.60956E-10 0.59856E-10 0.58843E-10 0.57908E-10 0.57040E-10 0.56230E-10 0.55474E-10 0.54767E-10 0.54102E-10
   26   8   5 0.15280E-10 0.18866E-10 0.20101E-10 0.20819E-10 0.21328E-10 0.21714E-10 0.22014E-10 0.22246E-10 0.22424E-10 0.22560E-10 0.22660E-10 0.22730E-10 0.22778E-10 0.22803E-10 0.22812E-10
   27   8   6 0.46199E-11 0.43778E-11 0.43403E-11 0.44555E-11 0.46224E-11 0.47999E-11 0.49736E-11 0.51395E-11 0.52975E-11 0.54482E-11 0.55933E-11 0.57331E-11 0.58685E-11 0.59998E-11 0.61271E-11
   28   8   7 0.17899E-10 0.16811E-10 0.16871E-10 0.17290E-10 0.17805E-10 0.18320E-10 0.18796E-10 0.19221E-10 0.19590E-10 0.19908E-10 0.20180E-10 0.20411E-10 0.20604E-10 0.20765E-10 0.20896E-10
   29   9   1 0.73244E-11 0.67199E-11 0.66539E-11 0.67633E-11 0.69278E-11 0.71016E-11 0.72666E-11 0.74157E-11 0.75468E-11 0.76604E-11 0.77577E-11 0.78401E-11 0.79096E-11 0.79674E-11 0.80149E-11
