123	17	3	3.08e-12 3.70e-12 3.94e-12 4.10e-12 4.23e-12 4.33e-12 4.42e-12 4.49e-12 4.56e-12 4.62e-12 
124	17	4	6.15e-12 7.47e-12 8.09e-12 8.52e-12 8.87e-12 9.16e-12 9.42e-12 9.65e-12 9.86e-12 1.01e-11 
125	17	5	2.05e-12 2.31e-12 2.37e-12 2.40e-12 2.42e-12 2.44e-12 2.46e-12 2.48e-12 2.49e-12 2.51e-12 
126	17	6	3.06e-12 3.60e-12 3.83e-12 4.02e-12 4.18e-12 4.34e-12 4.49e-12 4.62e-12 4.76e-12 4.88e-12 
127	17	7	7.81e-12 9.27e-12 9.83e-12 1.02e-11 1.05e-11 1.08e-11 1.11e-11 1.13e-11 1.16e-11 1.18e-11 
128	17	8	1.11e-11 1.27e-11 1.32e-11 1.34e-11 1.36e-11 1.37e-11 1.37e-11 1.38e-11 1.38e-11 1.39e-11 
129	17	9	2.26e-12 2.67e-12 2.87e-12 3.05e-12 3.22e-12 3.40e-12 3.57e-12 3.74e-12 3.90e-12 4.06e-12 
130	17	10	3.22e-12 3.70e-12 3.87e-12 3.99e-12 4.09e-12 4.19e-12 4.28e-12 4.37e-12 4.45e-12 4.52e-12 
131	17	11	1.49e-13 1.48e-13 1.28e-13 1.15e-13 1.08e-13 1.04e-13 1.02e-13 1.01e-13 1.00e-13 1.01e-13 
132	17	12	9.02e-13 1.09e-12 1.20e-12 1.31e-12 1.44e-12 1.57e-12 1.71e-12 1.85e-12 2.00e-12 2.15e-12 
133	17	13	1.53e-11 1.71e-11 1.74e-11 1.74e-11 1.74e-11 1.74e-11 1.75e-11 1.75e-11 1.75e-11 1.75e-11 
134	17	14	7.51e-12 8.55e-12 8.81e-12 9.02e-12 9.28e-12 9.57e-12 9.87e-12 1.02e-11 1.05e-11 1.08e-11 
135	17	15	2.87e-12 3.27e-12 3.40e-12 3.55e-12 3.71e-12 3.87e-12 4.04e-12 4.21e-12 4.37e-12 4.52e-12 
136	17	16	1.77e-12 2.02e-12 2.13e-12 2.26e-12 2.41e-12 2.59e-12 2.77e-12 2.96e-12 3.15e-12 3.34e-12 
137	18	1	3.69e-13 3.64e-13 3.38e-13 3.19e-13 3.07e-13 2.98e-13 2.93e-13 2.88e-13 2.85e-13 2.83e-13 
138	18	2	3.32e-12 3.83e-12 4.03e-12 4.16e-12 4.28e-12 4.38e-12 4.48e-12 4.57e-12 4.66e-12 4.74e-12 
139	18	3	6.15e-12 7.47e-12 8.09e-12 8.52e-12 8.87e-12 9.16e-12 9.42e-12 9.65e-12 9.86e-12 1.01e-11 
140	18	4	3.08e-12 3.70e-12 3.94e-12 4.10e-12 4.23e-12 4.33e-12 4.42e-12 4.49e-12 4.56e-12 4.62e-12 
141	18	5	3.06e-12 3.60e-12 3.83e-12 4.02e-12 4.18e-12 4.34e-12 4.49e-12 4.62e-12 4.76e-12 4.88e-12 
142	18	6	2.05e-12 2.31e-12 2.37e-12 2.40e-12 2.42e-12 2.44e-12 2.46e-12 2.48e-12 2.49e-12 2.51e-12 
143	18	7	1.11e-11 1.27e-11 1.32e-11 1.34e-11 1.36e-11 1.37e-11 1.37e-11 1.38e-11 1.38e-11 1.39e-11 
144	18	8	7.81e-12 9.27e-12 9.83e-12 1.02e-11 1.05e-11 1.08e-11 1.11e-11 1.13e-11 1.16e-11 1.18e-11 
145	18	9	3.22e-12 3.70e-12 3.87e-12 3.99e-12 4.09e-12 4.19e-12 4.28e-12 4.37e-12 4.45e-12 4.52e-12 
146	18	10	2.26e-12 2.67e-12 2.87e-12 3.05e-12 3.22e-12 3.40e-12 3.57e-12 3.74e-12 3.90e-12 4.06e-12 
